source,target,type,weight
ITA-3.6.4,ITA-3.6.6,RELATED,0.5
ITA-3.6.5,ITA-3.6.1,RELATED,0.5
ITA-3.6.5,ITA-3.6.2,RELATED,0.5
ITA-3.6.5,ITA-3.6.3,RELATED,0.5
ITA-3.6.5,ITA-3.6.4,RELATED,0.5
ITA-3.6.5,ITA-3.6.6,RELATED,0.5
ITA-3.6.6,ITA-3.6.1,RELATED,0.5
ITA-3.6.6,ITA-3.6.2,RELATED,0.5
ITA-3.6.6,ITA-3.6.3,RELATED,0.5
ITA-3.6.6,ITA-3.6.4,RELATED,0.5
ITA-3.6.6,ITA-3.6.5,RELATED,0.5
ITA-3.6.7,ITA-3.6.1,RELATED,0.5
ITA-3.6.7,ITA-3.6.2,RELATED,0.5
ITA-3.6.7,ITA-3.6.3,RELATED,0.5
ITA-3.6.7,ITA-3.6.4,RELATED,0.5
ITA-3.6.7,ITA-3.6.5,RELATED,0.5
ITA-3.6.8,ITA-3.6.1,RELATED,0.5
ITA-3.6.8,ITA-3.6.2,RELATED,0.5
ITA-3.6.8,ITA-3.6.3,RELATED,0.5
ITA-3.6.8,ITA-3.6.4,RELATED,0.5
ITA-3.6.8,ITA-3.6.5,RELATED,0.5
ITA-3.6.9,ITA-3.6.1,RELATED,0.5
ITA-3.6.9,ITA-3.6.2,RELATED,0.5
ITA-3.6.9,ITA-3.6.3,RELATED,0.5
ITA-3.6.9,ITA-3.6.4,RELATED,0.5
ITA-3.6.9,ITA-3.6.5,RELATED,0.5
ITA-3.6.10,ITA-3.6.1,RELATED,0.5
ITA-3.6.10,ITA-3.6.2,RELATED,0.5
ITA-3.6.10,ITA-3.6.3,RELATED,0.5
ITA-3.6.10,ITA-3.6.4,RELATED,0.5
ITA-3.6.10,ITA-3.6.5,RELATED,0.5
ITA-3.6.11,ITA-3.6.1,RELATED,0.5
ITA-3.6.11,ITA-3.6.2,RELATED,0.5
ITA-3.6.11,ITA-3.6.3,RELATED,0.5
ITA-3.6.11,ITA-3.6.4,RELATED,0.5
ITA-3.6.11,ITA-3.6.5,RELATED,0.5
ITA-3.6.12,ITA-3.6.1,RELATED,0.5
ITA-3.6.12,ITA-3.6.2,RELATED,0.5
ITA-3.6.12,ITA-3.6.3,RELATED,0.5
ITA-3.6.12,ITA-3.6.4,RELATED,0.5
ITA-3.6.12,ITA-3.6.5,RELATED,0.5
ITA-3.6.13,ITA-3.6.1,RELATED,0.5
ITA-3.6.13,ITA-3.6.2,RELATED,0.5
ITA-3.6.13,ITA-3.6.3,RELATED,0.5
ITA-3.6.13,ITA-3.6.4,RELATED,0.5
ITA-3.6.13,ITA-3.6.5,RELATED,0.5
ITA-3.6.14,ITA-3.6.1,RELATED,0.5
ITA-3.6.14,ITA-3.6.2,RELATED,0.5
ITA-3.6.14,ITA-3.6.3,RELATED,0.5
ITA-3.6.14,ITA-3.6.4,RELATED,0.5
ITA-3.6.14,ITA-3.6.5,RELATED,0.5
ITA-3.6.15,ITA-3.6.1,RELATED,0.5
ITA-3.6.15,ITA-3.6.2,RELATED,0.5
ITA-3.6.15,ITA-3.6.3,RELATED,0.5
ITA-3.6.15,ITA-3.6.4,RELATED,0.5
ITA-3.6.15,ITA-3.6.5,RELATED,0.5
ITA-3.7.1,ITA-3.7.2,RELATED,0.5
ITA-3.7.1,ITA-3.7.3,RELATED,0.5
ITA-3.7.1,ITA-3.7.4,RELATED,0.5
ITA-3.7.1,ITA-3.7.5,RELATED,0.5
ITA-3.7.1,ITA-3.7.6,RELATED,0.5
ITA-3.7.2,ITA-3.7.1,RELATED,0.5
ITA-3.7.2,ITA-3.7.3,RELATED,0.5
ITA-3.7.2,ITA-3.7.4,RELATED,0.5
ITA-3.7.2,ITA-3.7.5,RELATED,0.5
ITA-3.7.2,ITA-3.7.6,RELATED,0.5
ITA-3.7.3,ITA-3.7.1,RELATED,0.5
ITA-3.7.3,ITA-3.7.2,RELATED,0.5
ITA-3.7.3,ITA-3.7.4,RELATED,0.5
ITA-3.7.3,ITA-3.7.5,RELATED,0.5
ITA-3.7.3,ITA-3.7.6,RELATED,0.5
ITA-3.7.4,ITA-3.7.1,RELATED,0.5
ITA-3.7.4,ITA-3.7.2,RELATED,0.5
ITA-3.7.4,ITA-3.7.3,RELATED,0.5
ITA-3.7.4,ITA-3.7.5,RELATED,0.5
ITA-3.7.4,ITA-3.7.6,RELATED,0.5
ITA-3.7.5,ITA-3.7.1,RELATED,0.5
ITA-3.7.5,ITA-3.7.2,RELATED,0.5
ITA-3.7.5,ITA-3.7.3,RELATED,0.5
ITA-3.7.5,ITA-3.7.4,RELATED,0.5
ITA-3.7.5,ITA-3.7.6,RELATED,0.5
ITA-3.7.6,ITA-3.7.1,RELATED,0.5
ITA-3.7.6,ITA-3.7.2,RELATED,0.5
ITA-3.7.6,ITA-3.7.3,RELATED,0.5
ITA-3.7.6,ITA-3.7.4,RELATED,0.5
ITA-3.7.6,ITA-3.7.5,RELATED,0.5
ITA-3.7.7,ITA-3.7.1,RELATED,0.5
ITA-3.7.7,ITA-3.7.2,RELATED,0.5
ITA-3.7.7,ITA-3.7.3,RELATED,0.5
ITA-3.7.7,ITA-3.7.4,RELATED,0.5
ITA-3.7.7,ITA-3.7.5,RELATED,0.5
ITA-3.7.8,ITA-3.7.1,RELATED,0.5
ITA-3.7.8,ITA-3.7.2,RELATED,0.5
ITA-3.7.8,ITA-3.7.3,RELATED,0.5
ITA-3.7.8,ITA-3.7.4,RELATED,0.5
ITA-3.7.8,ITA-3.7.5,RELATED,0.5
ITA-3.7.9,ITA-3.7.1,RELATED,0.5
ITA-3.7.9,ITA-3.7.2,RELATED,0.5
ITA-3.7.9,ITA-3.7.3,RELATED,0.5
ITA-3.7.9,ITA-3.7.4,RELATED,0.5
ITA-3.7.9,ITA-3.7.5,RELATED,0.5
ITA-3.7.10,ITA-3.7.1,RELATED,0.5
ITA-3.7.10,ITA-3.7.2,RELATED,0.5
ITA-3.7.10,ITA-3.7.3,RELATED,0.5
ITA-3.7.10,ITA-3.7.4,RELATED,0.5
ITA-3.7.10,ITA-3.7.5,RELATED,0.5
ITA-3.7.11,ITA-3.7.1,RELATED,0.5
ITA-3.7.11,ITA-3.7.2,RELATED,0.5
ITA-3.7.11,ITA-3.7.3,RELATED,0.5
ITA-3.7.11,ITA-3.7.4,RELATED,0.5
ITA-3.7.11,ITA-3.7.5,RELATED,0.5
ITA-3.7.12,ITA-3.7.1,RELATED,0.5
ITA-3.7.12,ITA-3.7.2,RELATED,0.5
ITA-3.7.12,ITA-3.7.3,RELATED,0.5
ITA-3.7.12,ITA-3.7.4,RELATED,0.5
ITA-3.7.12,ITA-3.7.5,RELATED,0.5
ITA-3.7.13,ITA-3.7.1,RELATED,0.5
ITA-3.7.13,ITA-3.7.2,RELATED,0.5
ITA-3.7.13,ITA-3.7.3,RELATED,0.5
ITA-3.7.13,ITA-3.7.4,RELATED,0.5
ITA-3.7.13,ITA-3.7.5,RELATED,0.5
ITA-3.7.14,ITA-3.7.1,RELATED,0.5
ITA-3.7.14,ITA-3.7.2,RELATED,0.5
ITA-3.7.14,ITA-3.7.3,RELATED,0.5
ITA-3.7.14,ITA-3.7.4,RELATED,0.5
ITA-3.7.14,ITA-3.7.5,RELATED,0.5
ITA-3.7.15,ITA-3.7.1,RELATED,0.5
ITA-3.7.15,ITA-3.7.2,RELATED,0.5
ITA-3.7.15,ITA-3.7.3,RELATED,0.5
ITA-3.7.15,ITA-3.7.4,RELATED,0.5
ITA-3.7.15,ITA-3.7.5,RELATED,0.5
ITA-3.7.16,ITA-3.7.1,RELATED,0.5
ITA-3.7.16,ITA-3.7.2,RELATED,0.5
ITA-3.7.16,ITA-3.7.3,RELATED,0.5
ITA-3.7.16,ITA-3.7.4,RELATED,0.5
ITA-3.7.16,ITA-3.7.5,RELATED,0.5
ITA-3.7.17,ITA-3.7.1,RELATED,0.5
ITA-3.7.17,ITA-3.7.2,RELATED,0.5
ITA-3.7.17,ITA-3.7.3,RELATED,0.5
ITA-3.7.17,ITA-3.7.4,RELATED,0.5
ITA-3.7.17,ITA-3.7.5,RELATED,0.5
ITA-3.7.18,ITA-3.7.1,RELATED,0.5
ITA-3.7.18,ITA-3.7.2,RELATED,0.5
ITA-3.7.18,ITA-3.7.3,RELATED,0.5
ITA-3.7.18,ITA-3.7.4,RELATED,0.5
ITA-3.7.18,ITA-3.7.5,RELATED,0.5
ITA-3.7.19,ITA-3.7.1,RELATED,0.5
ITA-3.7.19,ITA-3.7.2,RELATED,0.5
ITA-3.7.19,ITA-3.7.3,RELATED,0.5
ITA-3.7.19,ITA-3.7.4,RELATED,0.5
ITA-3.7.19,ITA-3.7.5,RELATED,0.5
ITA-3.7.20,ITA-3.7.1,RELATED,0.5
ITA-3.7.20,ITA-3.7.2,RELATED,0.5
ITA-3.7.20,ITA-3.7.3,RELATED,0.5
ITA-3.7.20,ITA-3.7.4,RELATED,0.5
ITA-3.7.20,ITA-3.7.5,RELATED,0.5
ITA-3.7.21,ITA-3.7.1,RELATED,0.5
ITA-3.7.21,ITA-3.7.2,RELATED,0.5
ITA-3.7.21,ITA-3.7.3,RELATED,0.5
ITA-3.7.21,ITA-3.7.4,RELATED,0.5
ITA-3.7.21,ITA-3.7.5,RELATED,0.5
ITA-3.7.22,ITA-3.7.1,RELATED,0.5
ITA-3.7.22,ITA-3.7.2,RELATED,0.5
ITA-3.7.22,ITA-3.7.3,RELATED,0.5
ITA-3.7.22,ITA-3.7.4,RELATED,0.5
ITA-3.7.22,ITA-3.7.5,RELATED,0.5
ITA-3.7.23,ITA-3.7.1,RELATED,0.5
ITA-3.7.23,ITA-3.7.2,RELATED,0.5
ITA-3.7.23,ITA-3.7.3,RELATED,0.5
ITA-3.7.23,ITA-3.7.4,RELATED,0.5
ITA-3.7.23,ITA-3.7.5,RELATED,0.5
ITA-3.7.24,ITA-3.7.1,RELATED,0.5
ITA-3.7.24,ITA-3.7.2,RELATED,0.5
ITA-3.7.24,ITA-3.7.3,RELATED,0.5
ITA-3.7.24,ITA-3.7.4,RELATED,0.5
ITA-3.7.24,ITA-3.7.5,RELATED,0.5
ITA-3.7.25,ITA-3.7.1,RELATED,0.5
ITA-3.7.25,ITA-3.7.2,RELATED,0.5
ITA-3.7.25,ITA-3.7.3,RELATED,0.5
ITA-3.7.25,ITA-3.7.4,RELATED,0.5
ITA-3.7.25,ITA-3.7.5,RELATED,0.5
ITA-3.7.26,ITA-3.7.1,RELATED,0.5
ITA-3.7.26,ITA-3.7.2,RELATED,0.5
ITA-3.7.26,ITA-3.7.3,RELATED,0.5
ITA-3.7.26,ITA-3.7.4,RELATED,0.5
ITA-3.7.26,ITA-3.7.5,RELATED,0.5
ITA-3.8.1,ITA-3.8.2,RELATED,0.5
ITA-3.8.1,ITA-3.8.3,RELATED,0.5
ITA-3.8.1,ITA-3.8.4,RELATED,0.5
ITA-3.8.1,ITA-3.8.5,RELATED,0.5
ITA-3.8.1,ITA-3.8.6,RELATED,0.5
ITA-3.8.2,ITA-3.8.1,RELATED,0.5
ITA-3.8.2,ITA-3.8.3,RELATED,0.5
ITA-3.8.2,ITA-3.8.4,RELATED,0.5
ITA-3.8.2,ITA-3.8.5,RELATED,0.5
ITA-3.8.2,ITA-3.8.6,RELATED,0.5
ITA-3.8.3,ITA-3.8.1,RELATED,0.5
ITA-3.8.3,ITA-3.8.2,RELATED,0.5
ITA-3.8.3,ITA-3.8.4,RELATED,0.5
ITA-3.8.3,ITA-3.8.5,RELATED,0.5
ITA-3.8.3,ITA-3.8.6,RELATED,0.5
ITA-3.8.4,ITA-3.8.1,RELATED,0.5
ITA-3.8.4,ITA-3.8.2,RELATED,0.5
ITA-3.8.4,ITA-3.8.3,RELATED,0.5
ITA-3.8.4,ITA-3.8.5,RELATED,0.5
ITA-3.8.4,ITA-3.8.6,RELATED,0.5
ITA-3.8.5,ITA-3.8.1,RELATED,0.5
ITA-3.8.5,ITA-3.8.2,RELATED,0.5
ITA-3.8.5,ITA-3.8.3,RELATED,0.5
ITA-3.8.5,ITA-3.8.4,RELATED,0.5
ITA-3.8.5,ITA-3.8.6,RELATED,0.5
ITA-3.8.6,ITA-3.8.1,RELATED,0.5
ITA-3.8.6,ITA-3.8.2,RELATED,0.5
ITA-3.8.6,ITA-3.8.3,RELATED,0.5
ITA-3.8.6,ITA-3.8.4,RELATED,0.5
ITA-3.8.6,ITA-3.8.5,RELATED,0.5
ITA-3.8.7,ITA-3.8.1,RELATED,0.5
ITA-3.8.7,ITA-3.8.2,RELATED,0.5
ITA-3.8.7,ITA-3.8.3,RELATED,0.5
ITA-3.8.7,ITA-3.8.4,RELATED,0.5
ITA-3.8.7,ITA-3.8.5,RELATED,0.5
ITA-3.8.8,ITA-3.8.1,RELATED,0.5
ITA-3.8.8,ITA-3.8.2,RELATED,0.5
ITA-3.8.8,ITA-3.8.3,RELATED,0.5
ITA-3.8.8,ITA-3.8.4,RELATED,0.5
ITA-3.8.8,ITA-3.8.5,RELATED,0.5
ITA-3.8.9,ITA-3.8.1,RELATED,0.5
ITA-3.8.9,ITA-3.8.2,RELATED,0.5
ITA-3.8.9,ITA-3.8.3,RELATED,0.5
ITA-3.8.9,ITA-3.8.4,RELATED,0.5
ITA-3.8.9,ITA-3.8.5,RELATED,0.5
ITA-3.8.10,ITA-3.8.1,RELATED,0.5
ITA-3.8.10,ITA-3.8.2,RELATED,0.5
ITA-3.8.10,ITA-3.8.3,RELATED,0.5
ITA-3.8.10,ITA-3.8.4,RELATED,0.5
ITA-3.8.10,ITA-3.8.5,RELATED,0.5
ITA-3.8.11,ITA-3.8.1,RELATED,0.5
ITA-3.8.11,ITA-3.8.2,RELATED,0.5
ITA-3.8.11,ITA-3.8.3,RELATED,0.5
ITA-3.8.11,ITA-3.8.4,RELATED,0.5
ITA-3.8.11,ITA-3.8.5,RELATED,0.5
ITA-3.8.12,ITA-3.8.1,RELATED,0.5
ITA-3.8.12,ITA-3.8.2,RELATED,0.5
ITA-3.8.12,ITA-3.8.3,RELATED,0.5
ITA-3.8.12,ITA-3.8.4,RELATED,0.5
ITA-3.8.12,ITA-3.8.5,RELATED,0.5
ITA-3.8.13,ITA-3.8.1,RELATED,0.5
ITA-3.8.13,ITA-3.8.2,RELATED,0.5
ITA-3.8.13,ITA-3.8.3,RELATED,0.5
ITA-3.8.13,ITA-3.8.4,RELATED,0.5
ITA-3.8.13,ITA-3.8.5,RELATED,0.5
ITA-3.8.14,ITA-3.8.1,RELATED,0.5
ITA-3.8.14,ITA-3.8.2,RELATED,0.5
ITA-3.8.14,ITA-3.8.3,RELATED,0.5
ITA-3.8.14,ITA-3.8.4,RELATED,0.5
ITA-3.8.14,ITA-3.8.5,RELATED,0.5
ITA-3.8.15,ITA-3.8.1,RELATED,0.5
ITA-3.8.15,ITA-3.8.2,RELATED,0.5
ITA-3.8.15,ITA-3.8.3,RELATED,0.5
ITA-3.8.15,ITA-3.8.4,RELATED,0.5
ITA-3.8.15,ITA-3.8.5,RELATED,0.5
ITA-3.8.16,ITA-3.8.1,RELATED,0.5
ITA-3.8.16,ITA-3.8.2,RELATED,0.5
ITA-3.8.16,ITA-3.8.3,RELATED,0.5
ITA-3.8.16,ITA-3.8.4,RELATED,0.5
ITA-3.8.16,ITA-3.8.5,RELATED,0.5
ITA-3.8.17,ITA-3.8.1,RELATED,0.5
ITA-3.8.17,ITA-3.8.2,RELATED,0.5
ITA-3.8.17,ITA-3.8.3,RELATED,0.5
ITA-3.8.17,ITA-3.8.4,RELATED,0.5
ITA-3.8.17,ITA-3.8.5,RELATED,0.5
ITA-3.8.18,ITA-3.8.1,RELATED,0.5
ITA-3.8.18,ITA-3.8.2,RELATED,0.5
ITA-3.8.18,ITA-3.8.3,RELATED,0.5
ITA-3.8.18,ITA-3.8.4,RELATED,0.5
ITA-3.8.18,ITA-3.8.5,RELATED,0.5
ITA-3.8.19,ITA-3.8.1,RELATED,0.5
ITA-3.8.19,ITA-3.8.2,RELATED,0.5
ITA-3.8.19,ITA-3.8.3,RELATED,0.5
ITA-3.8.19,ITA-3.8.4,RELATED,0.5
ITA-3.8.19,ITA-3.8.5,RELATED,0.5
ITA-3.8.20,ITA-3.8.1,RELATED,0.5
ITA-3.8.20,ITA-3.8.2,RELATED,0.5
ITA-3.8.20,ITA-3.8.3,RELATED,0.5
ITA-3.8.20,ITA-3.8.4,RELATED,0.5
ITA-3.8.20,ITA-3.8.5,RELATED,0.5
ITA-3.8.21,ITA-3.8.1,RELATED,0.5
ITA-3.8.21,ITA-3.8.2,RELATED,0.5
ITA-3.8.21,ITA-3.8.3,RELATED,0.5
ITA-3.8.21,ITA-3.8.4,RELATED,0.5
ITA-3.8.21,ITA-3.8.5,RELATED,0.5
ITA-3.8.22,ITA-3.8.1,RELATED,0.5
ITA-3.8.22,ITA-3.8.2,RELATED,0.5
ITA-3.8.22,ITA-3.8.3,RELATED,0.5
ITA-3.8.22,ITA-3.8.4,RELATED,0.5
ITA-3.8.22,ITA-3.8.5,RELATED,0.5
ITA-3.8.23,ITA-3.8.1,RELATED,0.5
ITA-3.8.23,ITA-3.8.2,RELATED,0.5
ITA-3.8.23,ITA-3.8.3,RELATED,0.5
ITA-3.8.23,ITA-3.8.4,RELATED,0.5
ITA-3.8.23,ITA-3.8.5,RELATED,0.5
ITA-3.8.24,ITA-3.8.1,RELATED,0.5
ITA-3.8.24,ITA-3.8.2,RELATED,0.5
ITA-3.8.24,ITA-3.8.3,RELATED,0.5
ITA-3.8.24,ITA-3.8.4,RELATED,0.5
ITA-3.8.24,ITA-3.8.5,RELATED,0.5
ITA-3.8.25,ITA-3.8.1,RELATED,0.5
ITA-3.8.25,ITA-3.8.2,RELATED,0.5
ITA-3.8.25,ITA-3.8.3,RELATED,0.5
ITA-3.8.25,ITA-3.8.4,RELATED,0.5
ITA-3.8.25,ITA-3.8.5,RELATED,0.5
ITA-3.8.26,ITA-3.8.1,RELATED,0.5
ITA-3.8.26,ITA-3.8.2,RELATED,0.5
ITA-3.8.26,ITA-3.8.3,RELATED,0.5
ITA-3.8.26,ITA-3.8.4,RELATED,0.5
ITA-3.8.26,ITA-3.8.5,RELATED,0.5
ITA-3.8.27,ITA-3.8.1,RELATED,0.5
ITA-3.8.27,ITA-3.8.2,RELATED,0.5
ITA-3.8.27,ITA-3.8.3,RELATED,0.5
ITA-3.8.27,ITA-3.8.4,RELATED,0.5
ITA-3.8.27,ITA-3.8.5,RELATED,0.5
ITA-3.8.28,ITA-3.8.1,RELATED,0.5
ITA-3.8.28,ITA-3.8.2,RELATED,0.5
ITA-3.8.28,ITA-3.8.3,RELATED,0.5
ITA-3.8.28,ITA-3.8.4,RELATED,0.5
ITA-3.8.28,ITA-3.8.5,RELATED,0.5
ITA-3.8.29,ITA-3.8.1,RELATED,0.5
ITA-3.8.29,ITA-3.8.2,RELATED,0.5
ITA-3.8.29,ITA-3.8.3,RELATED,0.5
ITA-3.8.29,ITA-3.8.4,RELATED,0.5
ITA-3.8.29,ITA-3.8.5,RELATED,0.5
ITA-3.8.30,ITA-3.8.1,RELATED,0.5
ITA-3.8.30,ITA-3.8.2,RELATED,0.5
ITA-3.8.30,ITA-3.8.3,RELATED,0.5
ITA-3.8.30,ITA-3.8.4,RELATED,0.5
ITA-3.8.30,ITA-3.8.5,RELATED,0.5
ITA-3.9.1,ITA-3.9.2,RELATED,0.5
ITA-3.9.1,ITA-3.9.3,RELATED,0.5
ITA-3.9.1,ITA-3.9.4,RELATED,0.5
ITA-3.9.1,ITA-3.9.5,RELATED,0.5
ITA-3.9.1,ITA-3.9.6,RELATED,0.5
ITA-3.9.2,ITA-3.9.1,RELATED,0.5
ITA-3.9.2,ITA-3.9.3,RELATED,0.5
ITA-3.9.2,ITA-3.9.4,RELATED,0.5
ITA-3.9.2,ITA-3.9.5,RELATED,0.5
ITA-3.9.2,ITA-3.9.6,RELATED,0.5
ITA-3.9.3,ITA-3.9.1,RELATED,0.5
ITA-3.9.3,ITA-3.9.2,RELATED,0.5
ITA-3.9.3,ITA-3.9.4,RELATED,0.5
ITA-3.9.3,ITA-3.9.5,RELATED,0.5
ITA-3.9.3,ITA-3.9.6,RELATED,0.5
ITA-3.9.4,ITA-3.9.1,RELATED,0.5
ITA-3.9.4,ITA-3.9.2,RELATED,0.5
ITA-3.9.4,ITA-3.9.3,RELATED,0.5
ITA-3.9.4,ITA-3.9.5,RELATED,0.5
ITA-3.9.4,ITA-3.9.6,RELATED,0.5
ITA-3.9.5,ITA-3.9.1,RELATED,0.5
ITA-3.9.5,ITA-3.9.2,RELATED,0.5
ITA-3.9.5,ITA-3.9.3,RELATED,0.5
ITA-3.9.5,ITA-3.9.4,RELATED,0.5
ITA-3.9.5,ITA-3.9.6,RELATED,0.5
ITA-3.9.6,ITA-3.9.1,RELATED,0.5
ITA-3.9.6,ITA-3.9.2,RELATED,0.5
ITA-3.9.6,ITA-3.9.3,RELATED,0.5
ITA-3.9.6,ITA-3.9.4,RELATED,0.5
ITA-3.9.6,ITA-3.9.5,RELATED,0.5
ITA-3.9.7,ITA-3.9.1,RELATED,0.5
ITA-3.9.7,ITA-3.9.2,RELATED,0.5
ITA-3.9.7,ITA-3.9.3,RELATED,0.5
ITA-3.9.7,ITA-3.9.4,RELATED,0.5
ITA-3.9.7,ITA-3.9.5,RELATED,0.5
ITA-3.9.8,ITA-3.9.1,RELATED,0.5
ITA-3.9.8,ITA-3.9.2,RELATED,0.5
ITA-3.9.8,ITA-3.9.3,RELATED,0.5
ITA-3.9.8,ITA-3.9.4,RELATED,0.5
ITA-3.9.8,ITA-3.9.5,RELATED,0.5
ITA-3.9.9,ITA-3.9.1,RELATED,0.5
ITA-3.9.9,ITA-3.9.2,RELATED,0.5
ITA-3.9.9,ITA-3.9.3,RELATED,0.5
ITA-3.9.9,ITA-3.9.4,RELATED,0.5
ITA-3.9.9,ITA-3.9.5,RELATED,0.5
ITA-3.9.10,ITA-3.9.1,RELATED,0.5
ITA-3.9.10,ITA-3.9.2,RELATED,0.5
ITA-3.9.10,ITA-3.9.3,RELATED,0.5
ITA-3.9.10,ITA-3.9.4,RELATED,0.5
ITA-3.9.10,ITA-3.9.5,RELATED,0.5
ITA-3.9.11,ITA-3.9.1,RELATED,0.5
ITA-3.9.11,ITA-3.9.2,RELATED,0.5
ITA-3.9.11,ITA-3.9.3,RELATED,0.5
ITA-3.9.11,ITA-3.9.4,RELATED,0.5
ITA-3.9.11,ITA-3.9.5,RELATED,0.5
ITA-3.9.12,ITA-3.9.1,RELATED,0.5
ITA-3.9.12,ITA-3.9.2,RELATED,0.5
ITA-3.9.12,ITA-3.9.3,RELATED,0.5
ITA-3.9.12,ITA-3.9.4,RELATED,0.5
ITA-3.9.12,ITA-3.9.5,RELATED,0.5
ITA-3.9.13,ITA-3.9.1,RELATED,0.5
ITA-3.9.13,ITA-3.9.2,RELATED,0.5
ITA-3.9.13,ITA-3.9.3,RELATED,0.5
ITA-3.9.13,ITA-3.9.4,RELATED,0.5
ITA-3.9.13,ITA-3.9.5,RELATED,0.5
ITA-3.9.14,ITA-3.9.1,RELATED,0.5
ITA-3.9.14,ITA-3.9.2,RELATED,0.5
ITA-3.9.14,ITA-3.9.3,RELATED,0.5
ITA-3.9.14,ITA-3.9.4,RELATED,0.5
ITA-3.9.14,ITA-3.9.5,RELATED,0.5
ITA-3.9.15,ITA-3.9.1,RELATED,0.5
ITA-3.9.15,ITA-3.9.2,RELATED,0.5
ITA-3.9.15,ITA-3.9.3,RELATED,0.5
ITA-3.9.15,ITA-3.9.4,RELATED,0.5
ITA-3.9.15,ITA-3.9.5,RELATED,0.5
ITA-3.9.16,ITA-3.9.1,RELATED,0.5
ITA-3.9.16,ITA-3.9.2,RELATED,0.5
ITA-3.9.16,ITA-3.9.3,RELATED,0.5
ITA-3.9.16,ITA-3.9.4,RELATED,0.5
ITA-3.9.16,ITA-3.9.5,RELATED,0.5
ITA-3.9.17,ITA-3.9.1,RELATED,0.5
ITA-3.9.17,ITA-3.9.2,RELATED,0.5
ITA-3.9.17,ITA-3.9.3,RELATED,0.5
ITA-3.9.17,ITA-3.9.4,RELATED,0.5
ITA-3.9.17,ITA-3.9.5,RELATED,0.5
ITA-3.9.18,ITA-3.9.1,RELATED,0.5
ITA-3.9.18,ITA-3.9.2,RELATED,0.5
ITA-3.9.18,ITA-3.9.3,RELATED,0.5
ITA-3.9.18,ITA-3.9.4,RELATED,0.5
ITA-3.9.18,ITA-3.9.5,RELATED,0.5
ITA-3.10.1,ITA-3.10.2,RELATED,0.5
ITA-3.10.1,ITA-3.10.3,RELATED,0.5
ITA-3.10.1,ITA-3.10.4,RELATED,0.5
ITA-3.10.1,ITA-3.10.5,RELATED,0.5
ITA-3.10.1,ITA-3.10.6,RELATED,0.5
ITA-3.10.2,ITA-3.10.1,RELATED,0.5
ITA-3.10.2,ITA-3.10.3,RELATED,0.5
ITA-3.10.2,ITA-3.10.4,RELATED,0.5
ITA-3.10.2,ITA-3.10.5,RELATED,0.5
ITA-3.10.2,ITA-3.10.6,RELATED,0.5
ITA-3.10.3,ITA-3.10.1,RELATED,0.5
ITA-3.10.3,ITA-3.10.2,RELATED,0.5
ITA-3.10.3,ITA-3.10.4,RELATED,0.5
ITA-3.10.3,ITA-3.10.5,RELATED,0.5
ITA-3.10.3,ITA-3.10.6,RELATED,0.5
ITA-3.10.4,ITA-3.10.1,RELATED,0.5
ITA-3.10.4,ITA-3.10.2,RELATED,0.5
ITA-3.10.4,ITA-3.10.3,RELATED,0.5
ITA-3.10.4,ITA-3.10.5,RELATED,0.5
ITA-3.10.4,ITA-3.10.6,RELATED,0.5
ITA-3.10.5,ITA-3.10.1,RELATED,0.5
ITA-3.10.5,ITA-3.10.2,RELATED,0.5
ITA-3.10.5,ITA-3.10.3,RELATED,0.5
ITA-3.10.5,ITA-3.10.4,RELATED,0.5
ITA-3.10.5,ITA-3.10.6,RELATED,0.5
ITA-3.10.6,ITA-3.10.1,RELATED,0.5
ITA-3.10.6,ITA-3.10.2,RELATED,0.5
ITA-3.10.6,ITA-3.10.3,RELATED,0.5
ITA-3.10.6,ITA-3.10.4,RELATED,0.5
ITA-3.10.6,ITA-3.10.5,RELATED,0.5
ITA-3.10.7,ITA-3.10.1,RELATED,0.5
ITA-3.10.7,ITA-3.10.2,RELATED,0.5
ITA-3.10.7,ITA-3.10.3,RELATED,0.5
ITA-3.10.7,ITA-3.10.4,RELATED,0.5
ITA-3.10.7,ITA-3.10.5,RELATED,0.5
ITA-3.10.8,ITA-3.10.1,RELATED,0.5
ITA-3.10.8,ITA-3.10.2,RELATED,0.5
ITA-3.10.8,ITA-3.10.3,RELATED,0.5
ITA-3.10.8,ITA-3.10.4,RELATED,0.5
ITA-3.10.8,ITA-3.10.5,RELATED,0.5
ITA-3.10.9,ITA-3.10.1,RELATED,0.5
ITA-3.10.9,ITA-3.10.2,RELATED,0.5
ITA-3.10.9,ITA-3.10.3,RELATED,0.5
ITA-3.10.9,ITA-3.10.4,RELATED,0.5
ITA-3.10.9,ITA-3.10.5,RELATED,0.5
ITA-3.10.1.1,ITA-3.10.1,RELATED,0.5
ITA-3.10.1.1,ITA-3.10.2,RELATED,0.5
ITA-3.10.1.1,ITA-3.10.3,RELATED,0.5
ITA-3.10.1.1,ITA-3.10.4,RELATED,0.5
ITA-3.10.1.1,ITA-3.10.5,RELATED,0.5
ITA-3.10.1.2,ITA-3.10.1,RELATED,0.5
ITA-3.10.1.2,ITA-3.10.2,RELATED,0.5
ITA-3.10.1.2,ITA-3.10.3,RELATED,0.5
ITA-3.10.1.2,ITA-3.10.4,RELATED,0.5
ITA-3.10.1.2,ITA-3.10.5,RELATED,0.5
