id,english,iast,devanagari,type,chapter,doshas,dhatus,clinical_significance
ITA-9.2.6,Instant oleation,sadyasnehaḥ,सद्यस्नेहः,THERAPEUTICS,9,,,medium
ITA-9.2.7,Intake of processed,acchasnehaḥ,अच्छस्नेहः,THERAPEUTICS,9,,,medium
ITA-9.2.8,Intake of ghee or,pravicāraṇāsnehaḥ/,प्रविचारणास्नेहः/,THERAPEUTICS,9,,,medium
ITA-9.2.9,External cleansing,bahiḥparimārjanam,बहिःपरिमार्जनम,THERAPEUTICS,9,,,medium
ITA-9.2.10,Oleation,"snehakarma, snehana","स्नेहकर्म, स्नेहन",THERAPEUTICS,9,,,medium
ITA-9.2.11,External oleation,bāhyasnehaḥ,बाह्यस्नेहः,THERAPEUTICS,9,,,medium
ITA-9.2.12,Application of oil,abhyaṅgaḥ,अभ्यंगः,THERAPEUTICS,9,,,medium
ITA-9.2.13,Application of oily,mūrdhatailam/ śirastailam,मूर्धतैलम/ शिरस्तैलम,THERAPEUTICS,9,,,medium
ITA-9.2.14,Therapeutic streaming,śiraḥsekaḥ,शिरःसेकः,THERAPEUTICS,9,,,medium
ITA-9.2.15,Therapeutic procedure,śiraḥpicuḥ,शिरःपिचुः,THERAPEUTICS,9,,,medium
ITA-9.2.16,Therapeutic retention,śirobastiḥ,शिरोबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.17,Application of oil,śirobhyaṅgaḥ,शिरोभ्यंगः,THERAPEUTICS,9,,,medium
ITA-9.2.18,Controlled pouring,kāyasekaḥ,कायसेकः,THERAPEUTICS,9,,,medium
ITA-9.2.19,Controlled pouring,tailadhārā,तैलधारा,THERAPEUTICS,9,,,medium
ITA-9.2.20,Controlled pouring of,takradhārā,तक्रधारा,THERAPEUTICS,9,,,medium
ITA-9.2.21,Controlled pouring of,kaṣāyadhārā,कषायधारा,THERAPEUTICS,9,,,medium
ITA-9.2.22,Therapeutic retention,manyābastiḥ,मञाबस्तिः,THERAPEUTICS,9,,,medium
ITA-9.2.23,Therapeutic retention,hṛdbastiḥ,हृद्बस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.24,Therapeutic retention of,pṛṣṭhabastiḥ,पृष्ठबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.25,Therapeutic retention,kaṭibastiḥ,कटिबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.26,Therapeutic retention,jānubastiḥ,जानुबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.27,Gentle massage,saṁvāhanam,संवाहनम,THERAPEUTICS,9,,,medium
ITA-9.2.28,Massage with,mardanam,मर्दनम,THERAPEUTICS,9,,,medium
ITA-9.2.29,Massage with,udvartanam,उद्वर्तनम,THERAPEUTICS,9,,,medium
ITA-9.2.30,Therapeutic powder,utsādanam,उत्सादनम,THERAPEUTICS,9,,,medium
ITA-9.2.31,Manual massage in,udgharṣaṇam,उद्घर्षणम,THERAPEUTICS,9,,,medium
ITA-9.2.32,Manual massage in,unmardanam,उन्मर्दनम,THERAPEUTICS,9,,,medium
ITA-9.2.33,Therapeutic pedal,pādāghātaḥ,पादाघातः,THERAPEUTICS,9,,,medium
ITA-9.2.34,Medicated paste or oil,talam,तलम,THERAPEUTICS,9,,,medium
ITA-9.2.35,Application of paste,annalepana,अन्नलेपन,THERAPEUTICS,9,,,medium
ITA-9.2.36,Fomentation,svedana,स्वेदन,THERAPEUTICS,9,,,medium
ITA-9.2.37,Sweating induced by,dravasvedaḥ,द्रवस्वेदः,THERAPEUTICS,9,pitta,,high
ITA-9.2.38,Pouring of sour,dhanyamladhara,धञम्लधर,THERAPEUTICS,9,pitta,,medium
ITA-9.2.39,Sweating induced,agnisvedaḥ,अग्निस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.40,Sweating induced by,saṅkarasvedaḥ,संकरस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.41,Sweating induced by,prastarasvedaḥ,प्रस्तरस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.42,Sweating induced by,nāḍīsvedaḥ,नाडीस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.43,Sweating induced,pariṣekasvedaḥ,परिषेकस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.44,Sweating induced,avagāhasvedaḥ,अवगाहस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.45,Sweating induced in,jentākasvedaḥ,जेन्ताकस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.46,Sweating induced on,aśmaghanasvedaḥ,अश्मघनस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.47,Sweating induced in a,karṣūsvedaḥ,कर्षूस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.48,Sweating induced by,kuṭīsvedaḥ,कुटीस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.49,Sweating induced,bhūsvedaḥ,भूस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.50,Sweating induced,kumbhīsvedaḥ,कुम्भीस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.51,Sweating induced,kūpasvedaḥ,कूपस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.52,Sweating induced by,holākasvedaḥ,होलाकस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.53,Sweating induced,piṇḍasvedaḥ,पिण्डस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.54,Sweating induced,sāgni-upanāhasvedaḥ,साग्नि-उपनाहस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.55,Sweating induced by,tāpasvedaḥ,तापस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.56,Milk vapour,kṣradhuma,क्सरधुम,THERAPEUTICS,9,,,medium
ITA-9.2.57,Sweating induced,niragnisvedaḥ,निरग्निस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.58,Sweating induced by,vyāyāmaḥ,व्यायामः,THERAPEUTICS,9,,,medium
ITA-9.2.59,Sweating induced by,uṣṇasadanam,उष्णसदनम,THERAPEUTICS,9,pitta,,high
ITA-9.2.60,Sweating induced,guruprāvaraṇam,गुरुप्रावरणम,THERAPEUTICS,9,kapha,,high
ITA-9.2.61,Sweating induced by,kṣudhā,क्षुधा,THERAPEUTICS,9,,,medium
ITA-9.2.62,Sweating induced,bahupānam,बहुपानम,THERAPEUTICS,9,,,medium
ITA-9.2.63,Sweating induced by,bhayaḥ,भयः,THERAPEUTICS,9,,,medium
ITA-9.2.64,Sweating induced by,krodhaḥ,क्रोधः,THERAPEUTICS,9,,,medium
ITA-9.2.65,Sweating induced by,niragni-upanāhasvedaḥ,निरग्नि-उपनाहस्वेदः,THERAPEUTICS,9,,,medium
ITA-9.2.66,Sweating induced by,āhavaḥ/yudhdaḥ,आहवः/युध्दः,THERAPEUTICS,9,,,medium
ITA-9.2.67,Sweating induced by,ātapaḥ,आतपः,THERAPEUTICS,9,,,medium
ITA-9.2.68,Main therapeutic,pradhāna-karma,प्रधान-कर्म,THERAPEUTICS,9,,,medium
ITA-9.2.69,Therapeutic emesis,vamanakarma/,वमनकर्म/,THERAPEUTICS,9,,,high
ITA-9.2.70,Therapeutic purgation,virecanakarma,विरेचनकर्म,THERAPEUTICS,9,,,high
ITA-9.2.71,Therapeutic enema,bastikarma,बस्तिकर्म,THERAPEUTICS,9,,,high
ITA-9.2.72,Half-dose therapeutic,anuvāsanabastiḥ,अनुवासनबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.73,Therapeutic ghee or,snehabastiḥ,स्नेहबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.74,Low-dose ghee or oily,mātrābastiḥ,मात्राबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.75,Therapeutic,āsthāpanabastiḥ/,आस्थापनबस्तिः/,THERAPEUTICS,9,,,high
ITA-9.2.76,Palliative enema,yāpanabastiḥ,यापनबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.77,Enema practicable,yuktarathabastiḥ,युक्तरथबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.78,Enema prepared from,mādhutailikabastiḥ,माधुतैलिकबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.79,Enema for obstinate,vaitaraṇabastiḥ,वैतरणबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.80,Slimy enema,picchā/picchila-bastiḥ,पिच्छा/पिच्छिल-बस्तिः,THERAPEUTICS,9,kapha,,high
ITA-9.2.81,Enema for strength,siddhabastiḥ,सिद्धबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.82,Course of thirty,karmabastiḥ,कर्मबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.83,Course of sixteen,kālabastiḥ,कालबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.84,Course of eight,yogabastiḥ,योगबस्तिः,FORMULATION,9,,,high
ITA-9.2.85,Administration of,uttarabastiḥ,उत्तरबस्तिः,THERAPEUTICS,9,,,high
ITA-9.2.86,Intranasal,nasyam/ nastam,नस्यम/ नस्तम,THERAPEUTICS,9,,,high
ITA-9.2.87,Medication of,nāvanam,नावनम,THERAPEUTICS,9,,,medium
ITA-9.2.88,Type of intranasal,śirovirecanam,शिरोविरेचनम,THERAPEUTICS,9,,,high
ITA-9.2.89,High-dose intranasal,marśaḥ,मर्शः,THERAPEUTICS,9,,,medium
ITA-9.2.90,Low-dose routine,pratimarśaḥ,प्रतिमर्शः,THERAPEUTICS,9,,,medium
ITA-9.2.91,Intranasal therapy,avapīḍanam,अवपीडनम,THERAPEUTICS,9,,,medium
ITA-9.2.92,Intranasal therapy,pradhamanam/,प्रधमनम/,THERAPEUTICS,9,,,medium
ITA-9.2.93,Intranasal therapy,dhūmanasyam,धूमनस्यम,THERAPEUTICS,9,,,high
ITA-9.2.94,Cleansing type of,recananasyam,रेचननस्यम,THERAPEUTICS,9,,,high
ITA-9.2.95,Nourishing intranasal,bṛmhaṇanasyam,बृम्हणनस्यम,THERAPEUTICS,9,,,high
ITA-9.2.96,Intranasal therapy,śamananasyam,शमननस्यम,THERAPEUTICS,9,,,high
ITA-9.2.97,Vaginal douche,yoni dhavana/ yoni,योनि धवन/ योनि,THERAPEUTICS,9,,,medium
ITA-9.2.98,Vaginal tampon,yoni picu,योनि पिचु,THERAPEUTICS,9,,,medium
ITA-9.2.99,Vaginal irrigation,yoni puraṇa,योनि पुरनअ,THERAPEUTICS,9,,,medium
ITA-9.2.100,Vaginal fumigation,yoni dhupana,योनि धुपन,THERAPEUTICS,9,,,medium
ITA-9.2.101,Vaginal suppository,yoni varti,योनि वर्ति,THERAPEUTICS,9,,,medium
ITA-9.2.102,Application of,yoni lepana,योनि लेपन,THERAPEUTICS,9,,,medium
ITA-9.2.103,Retention of,yoni kalkadharaṇa,योनि कल्कधरनअ,THERAPEUTICS,9,,,medium
ITA-9.2.104,Intrauterine instillation,uttarabasti,उत्तरबस्ति,THERAPEUTICS,9,,,high
ITA-9.2.105,Cleansing,śuddhiḥ,शुद्धिः,THERAPEUTICS,9,,,medium
ITA-9.2.106,Optimal cleansing,uttamaśuddhiḥ,उत्तमशुद्धिः,THERAPEUTICS,9,,,medium
ITA-9.2.107,Moderate cleansing,madhyamaśuddhiḥ,मध्यमशुद्धिः,THERAPEUTICS,9,,,medium
ITA-9.2.108,Insufficient cleansing,avara/hīnaśuddhiḥ,अवर/हीनशुद्धिः,THERAPEUTICS,9,,,medium
ITA-9.2.109,Posttherapy,paścāt-karma,पश्चात-कर्म,THERAPEUTICS,9,,,medium
ITA-9.2.110,Posttherapy dietary,saṁsarjana-kramaḥ,संसर्जन-क्रमः,THERAPEUTICS,9,,,medium
ITA-9.2.111,Period of restrictions,parihārakālaḥ,परिहारकालः,THERAPEUTICS,9,,,medium
ITA-9.3.1,Counselling and self,satvāvajayacikitsā,सत्वावजयचिकित्सा,THERAPEUTICS,9,,,medium
ITA-9.3.2,Restraining the mind,ahitebhyoarthebhyoma-,अहितेभ्योअर्थेभ्योम-,THERAPEUTICS,9,,,medium
ITA-9.4.1,Paediatrics,kumāratantram/,कुमारतन्त्रम/,THERAPEUTICS,9,,,medium
ITA-9.4.2,Nursery,kumārāgāram,कुमारागारम,THERAPEUTICS,9,,,medium
ITA-9.4.3,Wet nurse,dhātrī,धात्री,THERAPEUTICS,9,,,medium
ITA-9.4.4,Child,bālaḥ,बालः,THERAPEUTICS,9,,,medium
ITA-9.4.5,Baby,śiśu,शिशु,THERAPEUTICS,9,,,medium
ITA-9.4.6,Child on breast,kṣīrāda/ dugdhāśī,क्षीराद/ दुग्धाशी,THERAPEUTICS,9,,,medium
ITA-9.4.7,Child on both breast,kṣīrānnādaḥ/,क्षीरान्नादः/,THERAPEUTICS,9,,,medium
ITA-9.4.8,Child consuming,annādaḥ/ annāśī,अन्नादः/ अन्नाशी,THERAPEUTICS,9,,,medium
ITA-9.4.9,Newborn,sadyojāta/ jātamātraḥ,सद्योजात/ जातमात्रः,THERAPEUTICS,9,,,medium
ITA-9.4.10,Neonate,navajāta,नवजात,THERAPEUTICS,9,,,medium
ITA-9.4.11,Care of the,sadyojātaśiśuparicaryā,सद्योजातशिशुपरिचर्या,THERAPEUTICS,9,,,medium
ITA-9.4.12,Neonatal,prāṇapratyāgamanam,प्राणप्रत्यागमनम,THERAPEUTICS,9,vata,,high
ITA-9.4.13,Clearing of lips,oṣṭhakaṇṭhajihvāpramār-,ओष्ठकण्ठजिह्वाप्रमार-,THERAPEUTICS,9,,,medium
ITA-9.4.14,Striking stones close,aśmanoḥsaṃghaṭṭanaṃk,अश्मनोःसंघट्टनंक,THERAPEUTICS,9,,,medium
ITA-9.4.15,Sprinkling water over,śitodaka/ usṇodaka-,शितोदक/ उस्नओदक-,THERAPEUTICS,9,,,medium
ITA-9.4.16,Stomach wash,garbhodakavamana,गर्भोदकवमन,THERAPEUTICS,9,,,high
ITA-9.4.17,Application of tampon,śiropicuh,शिरोपिचुह,THERAPEUTICS,9,,,medium
ITA-9.4.18,Cleaning the mouth,mukha-viśodhana,मुख-विशोधन,THERAPEUTICS,9,,,high
ITA-9.4.19,Cutting the umbilical,nābhikalpanavidhih,नाभिकल्पनविधिह,THERAPEUTICS,9,,,medium
ITA-9.4.20,Care of newborn,jātakarma,जातकर्म,THERAPEUTICS,9,,,medium
ITA-9.4.21,Protective measures,rakṣākarma,रक्षाकर्म,THERAPEUTICS,9,,,medium
ITA-9.4.22,Detachmentof,nābhinālapatanam,नाभिनालपतनम,THERAPEUTICS,9,,,medium
ITA-9.4.23,Placing a water pot,udakakumbhasthapana,उदककुम्भस्थपन,THERAPEUTICS,9,,,medium
ITA-9.4.24,Medical sociospiritual,saṁskāraḥ,संस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.25,Postnatal ritual,jātakarmasaṁskāraḥ,जातकर्मसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.26,Naming ceremony,nāmakaraṇasaṁskāraḥ,नामकरणसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.27,Cradling ceremony,dolāśayanasaṁskāraḥ,दोलाशयनसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.28,Exposure of a baby to,sūryacandradarśana-,सूर्यचन्द्रदर्शन-,THERAPEUTICS,9,,,medium
ITA-9.4.29,Exposure of a baby to,niṣkrāmaṇasaṁskāraḥ,निष्क्रामणसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.30,Sitting ceremony,upaveśanasaṁskāraḥ,उपवेशनसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.31,Fruit-feeding,phalaprāśanasaṁskāraḥ,फलप्राशनसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.32,Ear-piercing,karṇavedhanasaṁskāraḥ,कर्णवेधनसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.33,Weaning ceremony,annaprāśanasaṁskāraḥ,अन्नप्राशनसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.34,Tonsuring ceremony,cūḍākaraṇasaṁskāraḥ,चूडाकरणसंस्कारः,THERAPEUTICS,9,,,medium
ITA-9.4.35,Writing ceremony,akṣaralekhanasaṁskāraḥ,अक्षरलेखनसंस्कारः,THERAPEUTICS,9,,,high
ITA-9.4.36,Marriage ceremony,vivāhasaMskāra,विवाहसम्स्कार,THERAPEUTICS,9,,,medium
ITA-9.4.37,Dentition,dantajanma,दन्तजन्म,THERAPEUTICS,9,,,medium
ITA-9.4.38,Four types of,caturvidhadantajanma,चतुर्विधदन्तजन्म,THERAPEUTICS,9,,,medium
ITA-9.4.39,A kind of abnormal,sāmudgadantaḥ,सामुद्गदन्तः,THERAPEUTICS,9,,,medium
ITA-9.4.40,A kind of abnormal,saṃvṛtadantaḥ,संवृतदन्तः,THERAPEUTICS,9,,,medium
ITA-9.4.41,A kind of abnormal,vivṛtadantaḥ,विवृतदन्तः,THERAPEUTICS,9,,,medium
ITA-9.4.42,Proper dentition,dantasampat,दन्तसम्पत,THERAPEUTICS,9,,,medium
ITA-9.4.43,Paediatric drug,bālabheṣajamātrā,बालभेषजमात्रा,MEDICINE,9,,,medium
ITA-9.4.44,Licking of electuaries,lehanam,लेहनम,THERAPEUTICS,9,,,medium
ITA-9.4.45,Therapeutic administ,suvarṇaprāśanam,सुवर्णप्राशनम,THERAPEUTICS,9,,,medium
ITA-9.4.46,Crying,rodanam/ krośanam,रोदनम/ क्रोशनम,THERAPEUTICS,9,,,medium
ITA-9.4.47,Weaning,stanyāpanayanam,स्तञापनयनम,THERAPEUTICS,9,,,medium
ITA-9.5.1,Branch of Āyurveda,śālākyatantram/,शालाक्यतन्त्रम/,THERAPEUTICS,9,,,medium
ITA-9.5.2,Specialist in diseases,śālākin/ śalākī,शालाकिन/ शलाकी,THERAPEUTICS,9,,,medium
ITA-9.5.3,Ophthalmic probe,śalākā,शलाका,THERAPEUTICS,9,,,medium
ITA-9.5.4,Probe with a barley,yavavakraśalākā,यववक्रशलाका,THERAPEUTICS,9,,,medium
ITA-9.5.5,Ideal probe,aninditaśalākā,अनिन्दितशलाका,THERAPEUTICS,9,,,medium
ITA-9.5.6,Unsuitable probe,ninditaśalākā,निन्दितशलाका,THERAPEUTICS,9,,,medium
ITA-9.5.7,Management of eye,netrarogacikitsā,नेत्ररोगचिकित्सा,THERAPEUTICS,9,,,medium
ITA-9.5.8,Eye disorders for,chedyarogaḥ,छेद्यरोगः,DISEASE,9,,,medium
ITA-9.5.9,Eye disorders for,lekhyarogaḥ,लेख्यरोगः,DISEASE,9,,,medium
ITA-9.5.10,Eye disorders for,bhedyarogaḥ,भेद्यरोगः,DISEASE,9,,,medium
ITA-9.5.11,Eye disorders for,vedhyarogaḥ,वेध्यरोगः,DISEASE,9,,,medium
ITA-9.5.12,Eye disorders in,aśastrakṛt-rogaḥ,अशस्त्रकृत-रोगः,DISEASE,9,,,medium
ITA-9.5.13,Topical ocular,kriyākalpaḥ,क्रियाकल्पः,THERAPEUTICS,9,,,medium
ITA-9.5.14,Therapeutic retention,netratarpaṇam,नेत्रतर्पणम,THERAPEUTICS,9,,,medium
ITA-9.5.15,Retention of herbal,puṭapākaḥ,पुटपाकः,THERAPEUTICS,9,,,medium
ITA-9.5.16,Retention of specially,snehanapuṭapākaḥ,स्नेहनपुटपाकः,THERAPEUTICS,9,,,medium
ITA-9.5.17,Retention of heat,ropaṇapuṭapākaḥ,रोपणपुटपाकः,THERAPEUTICS,9,,,medium
ITA-9.5.18,Retention of heat,lekhanapuṭapākaḥ,लेखनपुटपाकः,THERAPEUTICS,9,,,high
ITA-9.5.19,Continuous streaming,sekaḥ,सेकः,THERAPEUTICS,9,,,medium
ITA-9.5.20,Continuous streaming,snehanasekaḥ,स्नेहनसेकः,THERAPEUTICS,9,,,medium
ITA-9.5.21,Continuous streaming,ropaṇasekaḥ,रोपणसेकः,THERAPEUTICS,9,,,medium
ITA-9.5.22,Continuous streaming,lekhanasekaḥ,लेखनसेकः,THERAPEUTICS,9,,,high
ITA-9.5.23,Instillation of,āścyotanam,आश्च्योतनम,THERAPEUTICS,9,,,medium
ITA-9.5.24,Instillation of eye,snehana-āścyotanam,स्नेहन-आश्च्योतनम,THERAPEUTICS,9,,,medium
ITA-9.5.25,Instillation of eye,ropaṇa-āścyotanam,रोपण-आश्च्योतनम,THERAPEUTICS,9,,,medium
ITA-9.5.26,Instillation of eye,lekhana-āścyotanam,लेखन-आश्च्योतनम,THERAPEUTICS,9,,,high
ITA-9.5.27,Collyrium,añjanam,अञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.28,Collyrium with,lekhanāñjanam,लेखनाञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.29,Collyrium with,ropaṇāñjanam,रोपणाञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.30,Collyrium with,prasādanāñjanam,प्रसादनाञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.31,Collyrium in form,guṭikāñjanam,गुटिकाञ्जनम,FORMULATION,9,,,medium
ITA-9.5.32,Collyrium in form of,rasāñjanam,रसाञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.33,Collyrium in form,cūrṇāñjanam,चूर्णाञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.34,Therapeutic wick,vartiḥ,वर्तिः,THERAPEUTICS,9,,,medium
ITA-9.5.35,Concentrated decocted,rasakriyā kṣudrāñjanam,रसक्रिया क्षुद्राञ्जनम,THERAPEUTICS,9,,rasa,medium
ITA-9.5.36,Collyrium to reduce,pratyañjanam,प्रत्यञ्जनम,THERAPEUTICS,9,,,medium
ITA-9.5.37,Stibnite used,srotoñjana,स्रोतोञ्जन,THERAPEUTICS,9,,,medium
ITA-9.5.38,Eye poultice,piṇḍī,पिण्डी,THERAPEUTICS,9,,,medium
ITA-9.5.39,Lid ointment,biḍālaka:,बिडालक:,THERAPEUTICS,9,,,medium
ITA-9.5.40,Management of,karṇarogacikitsā,कर्णरोगचिकित्सा,THERAPEUTICS,9,,,medium
ITA-9.5.41,Massage for,karṇapālī-abhivardhana-,कर्णपाली-अभिवर्धन-,THERAPEUTICS,9,,,medium
ITA-9.5.42,Fifteen shapes,pañcadaśa-,पञ्चदश-,THERAPEUTICS,9,,,medium
ITA-9.5.43,Lobuloplasty type 1,nemisandhānakaḥ,नेमिसन्धानकः,THERAPEUTICS,9,,,medium
ITA-9.5.44,Lobuloplasty type 2,utpalabhedakaḥ,उत्पलभेदकः,THERAPEUTICS,9,,,medium
ITA-9.5.45,Lobuloplasty type 3,vallūrakaḥ,वल्लूरकः,THERAPEUTICS,9,,,medium
ITA-9.5.46,Lobuloplasty type 4,āsaṅgima,आसंगिम,THERAPEUTICS,9,,,medium
